text,emotion,emotion_code,processed_text
"Well let me think about that, while I remove my pants!",happiness,0,"Well let me think about that , while I remove my pants !"
I thought I was a complete idiot.,surprise,4,I thought I was a complete idiot .
"Hey, I’m with you. He even asked me if I thought you’d go out with him.",neutral,6,"Hey , I am with you . He even asked me if I thought you’d go out with him ."
"Oh! Oh, I think I’m gonna throw up a little bit. What did you say?",disgust,5,"Oh ! Oh , I think I am gonna throw up a little bit . What did you say ?"
I said no.,neutral,6,I said no .
What? I…I just figured since you’re pregnant you’re not gonna be seeing people.,surprise,4,What ? I…I just figured since you are pregnant you are not gonna be seeing people .
"Okay Joey, first of all Kash Ford is not people. Second of all, what did he say when you told him I was pregnant?",anger,2,"Okay Joey , first of all Kash Ford is not people . Second of all , what did he say when you told him I was pregnant ?"
I didn’t tell him. I didn’t know if you were telling people. This is back when I thought Kash was still people.,neutral,6,I didn’t tell him . I didn’t know if you were telling people . This is back when I thought Kash was still people .
"Good-good, don’t tell him. Don’t tell him. Just have him call me okay?",fear,3,"Good-good , do not tell him . Do not tell him . Just have him call me okay ?"
"Rach look, I really don’t think that’s such a great",sadness,1,"Rach look , I really do not think that’s such a great"
"Okay, you go do it! I’ll come back to that set! I’ll meet more actors! I’ll meet ‘em all!",happiness,0,"Okay , you go do it ! I’ll come back to that set ! I’ll meet more actors ! I’ll meet ‘em all !"
"Ohh, here you are. I was looking for you before. Joshua’s gone so you and Emily are free to go.",neutral,6,"Ohh , here you are . I was looking for you before . Joshua’s gone so you and Emily are free to go ."
"She’s still in there enjoying her fake party and uh, it’s too late to do any of the things I had planned, so",neutral,6,"She’s still in there enjoying her fake party and uh , it is too late to do any of the things I had planned , so"
Ah! Ah! I forgot my jacket!,anger,2,Ah ! Ah ! I forgot my jacket !
You tell them to wait!,anger,2,You tell them to wait !
Okay. Wait! Wait!,neutral,6,Okay . Wait ! Wait !
Emily.,neutral,6,Emily .
Oh no-no-no! Oh-no!  No! No! Emily!,anger,2,Oh no-no-no ! Oh-no ! No ! No ! Emily !
Hey. Call me when you get there. Okay?,neutral,6,Hey . Call me when you get there . Okay ?
I know. You're the guy who wouldn't chip in for the handyman.,sadness,1,I know . You are the guy who wouldn't chip in for the handyman .
Nevermind!,anger,2,Nevermind !
"No, I-I actually thought it was unfair the way everyone reacted. I mean you had just moved in.",neutral,6,"No , I-I actually thought it was unfair the way everyone reacted . I mean you had just moved in ."
Jen.,neutral,6,Jen .
"Jen, I know this may sound a little… But uh, would you maybe wanna grab a cup of coffee sometime, or",neutral,6,"Jen , I know this may sound a little… But uh , would you maybe wanna grab a cup of coffee sometime , or"
Sure! That would be nice.,happiness,0,Sure ! That would be nice .
Oh! My number is on there.  Give me a call.,happiness,0,Oh ! My number is on there . Give me a call .
I will give you a call.,neutral,6,I will give you a call .
I'll see you later.,neutral,6,I'll see you later .
I forgot my paper.,neutral,6,I forgot my paper .
"Here we go. Okay, brace yourselves.",neutral,6,"Here we go . Okay , brace yourselves ."
Aren’t you gonna go?,neutral,6,Aren’t you gonna go ?
No. Thank you.,neutral,6,No . Thank you .
"No, Rachel never pees in public restrooms.",neutral,6,"No , Rachel never pees in public restrooms ."
"Well, they never have any paper in there y'know. So my rule is ‘no tissue, no tuschy.’  Well, if everybody’s going.",neutral,6,"Well , they never have any paper in there y'know . So my rule is ‘no tissue , no tuschy . ’ Well , if everybody’s going ."
"No, y'know what don’t close it  ‘cause the... keys...are in there.",neutral,6,"No , y'know what do not close it ‘cause the . . . keys . . . are in there ."
"Oh, no-no-no-no-no-no!!",fear,3,"Oh , no-no-no-no-no-no ! !"
My lighter’s in there!,fear,3,My lighter’s in there !
"Although, don’t feel like you can’t visit.",neutral,6,"Although , do not feel like you cannot visit ."
"Hey, is, is, is Chandler here?",neutral,6,"Hey , is , is , is Chandler here ?"
"No, no he’s not.",neutral,6,"No , no he’s not ."
"You guys, Joey just saw Janice kissing her ex-husband.",surprise,4,"You guys , Joey just saw Janice kissing her ex-husband ."
"What?  So what are you going to do? I mean how, how are you going to tell Chandler?",surprise,4,"What ? So what are you going to do ? I mean how , how are you going to tell Chandler ?"
"Well, I was thinking about that and I, I think the best way would be, to not.",neutral,6,"Well , I was thinking about that and I , I think the best way would be , to not ."
"Joey, you can’t keep this to yourself, if you know about this, you have to tell him.",neutral,6,"Joey , you cannot keep this to yourself , if you know about this , you have to tell him ."
"It’ll kill him. I mean it’ll, it’ll just kill him.",fear,3,"It’ll kill him . I mean it’ll , it’ll just kill him ."
"Well, you could wait ‘til I go to the dentist, maybe",neutral,6,"Well , you could wait ‘til I go to the dentist , maybe"
"Hey, what are you doing here?",neutral,6,"Hey , what are you doing here ?"
"Well, oh just ah, I was just wondering, when you and I split up, did you get the tape that was half the last episode of",neutral,6,"Well , oh just ah , I was just wondering , when you and I split up , did you get the tape that was half the last episode of"
"Ah yeah, but now it’s Susan and me in Mexico and the hostages coming home.",neutral,6,"Ah yeah , but now it is Susan and me in Mexico and the hostages coming home ."
Where’s Ben?,neutral,6,Where’s Ben ?
He’s sleeping.,neutral,6,He’s sleeping .
"Ahh.  Ooh, is this a ah, is this a bad time?",surprise,4,"Ahh . Ooh , is this a ah , is this a bad time ?"
"Umm, yeah, actually, Susan’s gonna be home any minute, it’s kinda an anniversary.",happiness,0,"Umm , yeah , actually , Susan’s gonna be home any minute , it is kinda an anniversary ."
"Oh! I thought you guys got married in uh, January?",surprise,4,"Oh ! I thought you guys got married in uh , January ?"
It’s not that kind of anniversary.,neutral,6,It is not that kind of anniversary .
Ah!  Oh.,surprise,4,Ah ! Oh .
Sooo!! Anyway...,neutral,6,Sooo ! ! Anyway . . .
Where are we gonna find a tiny little hat?,neutral,6,Where are we gonna find a tiny little hat ?
"Oh, oh, oh, I’ll get ‘Rainy Day Bear’!!",happiness,0,"Oh , oh , oh , I’ll get ‘Rainy Day Bear’ ! !"
"Because he’ll know what to do?  Oh my God, you’re a genius!",happiness,0,"Because he’ll know what to do ? Oh my God , you are a genius !"
"Oh God, oh God, it’s sowed on though.",fear,3,"Oh God , oh God , it is sowed on though ."
Give it. Give it.,neutral,6,Give it . Give it .
Oh!!,surprise,4,Oh ! !
"Oh, it’s just like a bloodbath in here today.",sadness,1,"Oh , it is just like a bloodbath in here today ."
Please. This is so your fault.,anger,2,Please . This is so your fault .
"How, how is this my fault?",surprise,4,"How , how is this my fault ?"
"Look, Carol never threw me out of a room before you came along.",anger,2,"Look , Carol never threw me out of a room before you came along ."
"Yeah? Well, there's a lot of things Carol never did before I came along.",anger,2,"Yeah ? Well , there's a lot of things Carol never did before I came along ."
"Hey, hey, ok, all right, that's it!",anger,2,"Hey , hey , ok , all right , that's it !"
Get in here.,anger,2,Get in here .
"My god, you guys, I don't believe you.",anger,2,"My god , you guys , I do not believe you ."
There are children coming into the world in this very building and your negative fighting noises are not the first thing they should be hearing.,anger,2,There are children coming into the world in this very building and your negative fighting noises are not the first thing they should be hearing .
"So just stop all the yelling, just stop it!",anger,2,"So just stop all the yelling , just stop it !"
"Yeah, Susan.",neutral,6,"Yeah , Susan ."
"Don't make me do this again, I don't like my voice like this.",anger,2,"Do not make me do this again , I do not like my voice like this ."
"Ok, who wants to hear something ironic?",neutral,6,"Ok , who wants to hear something ironic ?"
"Oh! Here it is!  Ooh, Joey! Why did you sign it, ""Son of a bitch?""",surprise,4,"Oh ! Here it is ! Ooh , Joey ! Why did you sign it , ""Son of a bitch ? """
I didn’t do that! Who would’ve done that?!,surprise,4,I didn’t do that ! Who would’ve done that ? !
Son of a bitch!,anger,2,Son of a bitch !
"Okay, maybe ask this guy.",neutral,6,"Okay , maybe ask this guy ."
"Oh, did I not mention? Carl is a guy I hired to be my identical twin for a medical research project.",neutral,6,"Oh , did I not mention ? Carl is a guy I hired to be my identical twin for a medical research project ."
"Y’know sometimes the good ideas are just right in front of you, aren’t they?",happiness,0,"You know sometimes the good ideas are just right in front of you , aren’t they ?"
"Okay, I know it sounds crazy, but I think it might work. Y’know? The only problem is, Carl’s acting is",neutral,6,"Okay , I know it sounds crazy , but I think it might work . You know ? The only problem is , Carl’s acting is"
The,neutral,6,The
"Yeah, he’s the reason I didn’t get that big",neutral,6,"Yeah , he’s the reason I didn’t get that big"
"Hey, uh can I get a little piece of that cake?",neutral,6,"Hey , uh can I get a little piece of that cake ?"
Pizza!! We like Pizza!! Get out!!!,anger,2,Pizza ! ! We like Pizza ! ! Get out ! ! !
"Hey Monica, there’s a customer who wants to complement the chef, should I let him in?",neutral,6,"Hey Monica , there’s a customer who wants to complement the chef , should I let him in ?"
"Sure, I love this part!",happiness,0,"Sure , I love this part !"
Come on in.,neutral,6,Come on in .
"Really? In the moment, I really wanted to kiss you too. In the moment.",happiness,0,"Really ? In the moment , I really wanted to kiss you too . In the moment ."
"In the moment, yeah.",neutral,6,"In the moment , yeah ."
But only in the moment. So do ya wanna kiss again?,happiness,0,But only in the moment . So do ya wanna kiss again ?
"Sure, New Year’s Eve is only two weeks away. Can you wait?",neutral,6,"Sure , New Year’s Eve is only two weeks away . Can you wait ?"
"3, 2,",neutral,6,"3 , 2 ,"
"Joey, you don’t have to count down every time we kiss.",happiness,0,"Joey , you do not have to count down every time we kiss ."
